timestamp,load_kw,temperature_c,humidity_percent,wind_speed_mps,visibility_km,pressure_hpa
2016-01-11 23:30:00,0.420000, 5.5999999999999996e+00, 89.500000000000000, 6.50000000000000000,31.0000000000000000,982.052706
2016-01-11 23:40:00,0.360000, 5.5000000000000000e+00, 90.333333333333300, 6.33333333333333037,28.0000000000000000,982.186028
2016-01-11 23:50:00,0.240000, 5.4000000000000004e+00, 91.166666666666700, 6.16666666666666963,25.0000000000000000,982.319350
2016-01-12 00:00:00,0.240000, 5.2999999999999998e+00, 92.000000000000000, 6.00000000000000000,22.0000000000000000,982.452673
2016-01-12 00:10:00,0.180000, 5.2666666666666702e+00, 92.000000000000000, 6.00000000000000000,25.0000000000000000,982.585995
2016-01-12 00:20:00,0.240000, 5.2333333333333298e+00, 92.000000000000000, 6.00000000000000000,28.0000000000000000,982.719318
2016-01-12 00:30:00,0.300000, 5.2000000000000002e+00, 92.000000000000000, 6.00000000000000000,31.0000000000000000,982.852640
2016-01-12 00:40:00,1.860000, 5.1666666666666696e+00, 92.000000000000000, 6.00000000000000000,34.0000000000000000,982.985962
2016-01-12 00:50:00,2.280000, 5.1333333333333302e+00, 92.000000000000000, 6.00000000000000000,37.0000000000000000,983.119285
2016-01-12 01:00:00,2.280000, 5.0999999999999996e+00, 92.000000000000000, 6.00000000000000000,40.0000000000000000,983.252607
2016-01-12 01:10:00,2.220000, 5.1166666666666698e+00, 92.000000000000000, 5.83333333333333037,40.0000000000000000,983.430370
2016-01-12 01:20:00,0.720000, 5.1333333333333302e+00, 92.000000000000000, 5.66666666666666963,40.0000000000000000,983.608133
2016-01-12 01:30:00,0.300000, 5.1500000000000004e+00, 92.000000000000000, 5.50000000000000000,40.0000000000000000,983.785897
2016-01-12 01:40:00,0.240000, 5.1666666666666696e+00, 92.000000000000000, 5.33333333333333037,40.0000000000000000,983.963660
2016-01-12 01:50:00,0.300000, 5.1833333333333300e+00, 92.000000000000000, 5.16666666666666963,40.0000000000000000,984.141423
2016-01-12 02:00:00,0.240000, 5.2000000000000002e+00, 92.000000000000000, 5.00000000000000000,40.0000000000000000,984.319186
2016-01-12 02:10:00,0.300000, 5.1333333333333302e+00, 92.000000000000000, 4.83333333333333037,40.0000000000000000,984.452509
2016-01-12 02:20:00,0.300000, 5.0666666666666700e+00, 92.000000000000000, 4.66666666666666963,40.0000000000000000,984.585831
2016-01-12 02:30:00,0.300000, 5.0000000000000000e+00, 92.000000000000000, 4.50000000000000000,40.0000000000000000,984.719153
2016-01-12 02:40:00,0.240000, 4.9333333333333300e+00, 92.000000000000000, 4.33333333333333037,40.0000000000000000,984.852476
2016-01-12 02:50:00,0.240000, 4.8666666666666698e+00, 92.000000000000000, 4.16666666666666963,40.0000000000000000,984.985798
2016-01-12 03:00:00,0.180000, 4.7999999999999998e+00, 92.000000000000000, 4.00000000000000000,40.0000000000000000,985.119120
2016-01-12 03:10:00,0.120000, 4.8166666666666700e+00, 92.166666666666700, 4.33333333333333037,40.0000000000000000,985.274663
2016-01-12 03:20:00,0.120000, 4.8333333333333304e+00, 92.333333333333300, 4.66666666666666963,40.0000000000000000,985.430206
2016-01-12 03:30:00,0.240000, 4.8499999999999996e+00, 92.500000000000000, 5.00000000000000000,40.0000000000000000,985.585749
2016-01-12 03:40:00,0.300000, 4.8666666666666698e+00, 92.666666666666700, 5.33333333333333037,40.0000000000000000,985.741292
2016-01-12 03:50:00,0.300000, 4.8833333333333302e+00, 92.833333333333300, 5.66666666666666963,40.0000000000000000,985.896834
2016-01-12 04:00:00,0.240000, 4.9000000000000004e+00, 93.000000000000000, 6.00000000000000000,40.0000000000000000,986.052377
2016-01-12 04:10:00,0.300000, 4.9166666666666696e+00, 92.666666666666700, 5.83333333333333037,40.0000000000000000,986.119038
2016-01-12 04:20:00,0.240000, 4.9333333333333300e+00, 92.333333333333300, 5.66666666666666963,40.0000000000000000,986.185700
2016-01-12 04:30:00,0.240000, 4.9500000000000002e+00, 92.000000000000000, 5.50000000000000000,40.0000000000000000,986.252361
2016-01-12 04:40:00,0.240000, 4.9666666666666703e+00, 91.666666666666700, 5.33333333333333037,40.0000000000000000,986.319022
2016-01-12 04:50:00,0.360000, 4.9833333333333298e+00, 91.333333333333300, 5.16666666666666963,40.0000000000000000,986.385683
2016-01-12 05:00:00,0.300000, 5.0000000000000000e+00, 91.000000000000000, 5.00000000000000000,40.0000000000000000,986.452344
2016-01-12 05:10:00,0.300000, 4.9833333333333298e+00, 91.666666666666700, 4.83333333333333037,40.0000000000000000,986.541226
2016-01-12 05:20:00,0.240000, 4.9666666666666703e+00, 92.333333333333300, 4.66666666666666963,40.0000000000000000,986.630108
2016-01-12 05:30:00,0.240000, 4.9500000000000002e+00, 93.000000000000000, 4.50000000000000000,40.0000000000000000,986.718989
2016-01-12 05:40:00,0.240000, 4.9333333333333300e+00, 93.666666666666700, 4.33333333333333037,40.0000000000000000,986.807871
2016-01-12 05:50:00,0.240000, 4.9166666666666696e+00, 94.333333333333300, 4.16666666666666963,40.0000000000000000,986.896752
2016-01-12 06:00:00,0.300000, 4.9000000000000004e+00, 95.000000000000000, 4.00000000000000000,40.0000000000000000,986.985634
2016-01-12 06:10:00,0.420000, 4.9333333333333300e+00, 94.666666666666700, 4.16666666666666963,38.1666666666666998,987.163397
2016-01-12 06:20:00,0.240000, 4.9666666666666703e+00, 94.333333333333300, 4.33333333333333037,36.3333333333333002,987.341160
2016-01-12 06:30:00,0.180000, 5.0000000000000000e+00, 94.000000000000000, 4.50000000000000000,34.5000000000000000,987.518923
2016-01-12 06:40:00,0.120000, 5.0333333333333297e+00, 93.666666666666700, 4.66666666666666963,32.6666666666666998,987.696687
2016-01-12 06:50:00,0.180000, 5.0666666666666700e+00, 93.333333333333300, 4.83333333333333037,30.8333333333333002,987.874450
2016-01-12 07:00:00,0.240000, 5.0999999999999996e+00, 93.000000000000000, 5.00000000000000000,29.0000000000000000,988.052213
2016-01-12 07:10:00,0.300000, 5.0999999999999996e+00, 92.666666666666700, 5.00000000000000000,30.8333333333333002,988.207756
2016-01-12 07:20:00,0.360000, 5.0999999999999996e+00, 92.333333333333300, 5.00000000000000000,32.6666666666666998,988.363299
2016-01-12 07:30:00,0.360000, 5.0999999999999996e+00, 92.000000000000000, 5.00000000000000000,34.5000000000000000,988.518841
2016-01-12 07:40:00,0.420000, 5.0999999999999996e+00, 91.666666666666700, 5.00000000000000000,36.3333333333333002,988.674384
2016-01-12 07:50:00,0.360000, 5.0999999999999996e+00, 91.333333333333300, 5.00000000000000000,38.1666666666666998,988.829927
2016-01-12 08:00:00,0.840000, 5.0999999999999996e+00, 91.000000000000000, 5.00000000000000000,40.0000000000000000,988.985470
2016-01-12 08:10:00,0.660000, 5.0499999999999998e+00, 91.000000000000000, 5.00000000000000000,40.0000000000000000,989.096572
2016-01-12 08:20:00,0.540000, 5.0000000000000000e+00, 91.000000000000000, 5.00000000000000000,40.0000000000000000,989.207674
2016-01-12 08:30:00,0.360000, 4.9500000000000002e+00, 91.000000000000000, 5.00000000000000000,40.0000000000000000,989.318776
2016-01-12 08:40:00,0.360000, 4.9000000000000004e+00, 91.000000000000000, 5.00000000000000000,40.0000000000000000,989.429878
2016-01-12 08:50:00,0.360000, 4.8499999999999996e+00, 91.000000000000000, 5.00000000000000000,40.0000000000000000,989.540980
2016-01-12 09:00:00,0.300000, 4.7999999999999998e+00, 91.000000000000000, 5.00000000000000000,40.0000000000000000,989.652082
2016-01-12 09:10:00,0.360000, 4.8833333333333302e+00, 91.000000000000000, 5.00000000000000000,38.1666666666666998,989.763184
2016-01-12 09:20:00,0.300000, 4.9666666666666703e+00, 91.000000000000000, 5.00000000000000000,36.3333333333333002,989.874286
2016-01-12 09:30:00,0.180000, 5.0499999999999998e+00, 91.000000000000000, 5.00000000000000000,34.5000000000000000,989.985388
2016-01-12 09:40:00,0.240000, 5.1333333333333302e+00, 91.000000000000000, 5.00000000000000000,32.6666666666666998,990.096490
2016-01-12 09:50:00,0.180000, 5.2166666666666703e+00, 91.000000000000000, 5.00000000000000000,30.8333333333333002,990.207592
2016-01-12 10:00:00,1.560000, 5.2999999999999998e+00, 91.000000000000000, 5.00000000000000000,29.0000000000000000,990.318694
2016-01-12 10:10:00,3.000000, 5.4833333333333298e+00, 90.166666666666700, 5.00000000000000000,30.8333333333333002,990.429796
2016-01-12 10:20:00,2.700000, 5.6666666666666696e+00, 89.333333333333300, 5.00000000000000000,32.6666666666666998,990.540898
2016-01-12 10:30:00,0.300000, 5.8499999999999996e+00, 88.500000000000000, 5.00000000000000000,34.5000000000000000,990.652000
2016-01-12 10:40:00,0.360000, 6.0333333333333297e+00, 87.666666666666700, 5.00000000000000000,36.3333333333333002,990.763102
2016-01-12 10:50:00,0.360000, 6.2166666666666703e+00, 86.833333333333300, 5.00000000000000000,38.1666666666666998,990.874204
2016-01-12 11:00:00,0.300000, 6.4000000000000004e+00, 86.000000000000000, 5.00000000000000000,40.0000000000000000,990.985306
2016-01-12 11:10:00,0.300000, 6.5000000000000000e+00, 85.166666666666700, 5.33333333333333037,38.0000000000000000,991.029746
2016-01-12 11:20:00,0.300000, 6.5999999999999996e+00, 84.333333333333300, 5.66666666666666963,36.0000000000000000,991.074187
2016-01-12 11:30:00,0.360000, 6.7000000000000002e+00, 83.500000000000000, 6.00000000000000000,34.0000000000000000,991.118628
2016-01-12 11:40:00,0.360000, 6.7999999999999998e+00, 82.666666666666700, 6.33333333333333037,32.0000000000000000,991.163069
2016-01-12 11:50:00,0.360000, 6.9000000000000004e+00, 81.833333333333300, 6.66666666666666963,30.0000000000000000,991.207510
2016-01-12 12:00:00,0.360000, 7.0000000000000000e+00, 81.000000000000000, 7.00000000000000000,28.0000000000000000,991.251950
2016-01-12 12:10:00,1.140000, 7.0833333333333304e+00, 80.666666666666700, 7.00000000000000000,30.0000000000000000,991.251950
2016-01-12 12:20:00,1.320000, 7.1666666666666696e+00, 80.333333333333300, 7.00000000000000000,32.0000000000000000,991.251950
2016-01-12 12:30:00,1.020000, 7.2500000000000000e+00, 80.000000000000000, 7.00000000000000000,34.0000000000000000,991.251950
2016-01-12 12:40:00,2.340000, 7.3333333333333304e+00, 79.666666666666700, 7.00000000000000000,36.0000000000000000,991.251950
2016-01-12 12:50:00,0.540000, 7.4166666666666696e+00, 79.333333333333300, 7.00000000000000000,38.0000000000000000,991.251950
2016-01-12 13:00:00,0.360000, 7.5000000000000000e+00, 79.000000000000000, 7.00000000000000000,40.0000000000000000,991.251950
2016-01-12 13:10:00,1.740000, 7.4166666666666696e+00, 79.333333333333300, 7.16666666666666963,40.0000000000000000,991.251950
2016-01-12 13:20:00,0.780000, 7.3333333333333304e+00, 79.666666666666700, 7.33333333333333037,40.0000000000000000,991.251950
2016-01-12 13:30:00,0.840000, 7.2500000000000000e+00, 80.000000000000000, 7.50000000000000000,40.0000000000000000,991.251950
2016-01-12 13:40:00,1.440000, 7.1666666666666696e+00, 80.333333333333300, 7.66666666666666963,40.0000000000000000,991.251950
2016-01-12 13:50:00,0.300000, 7.0833333333333304e+00, 80.666666666666700, 7.83333333333333037,40.0000000000000000,991.251950
2016-01-12 14:00:00,0.360000, 7.0000000000000000e+00, 81.000000000000000, 8.00000000000000000,40.0000000000000000,991.251950
2016-01-12 14:10:00,0.360000, 6.9833333333333298e+00, 80.166666666666700, 7.50000000000000000,40.0000000000000000,991.318612
2016-01-12 14:20:00,0.360000, 6.9666666666666703e+00, 79.333333333333300, 7.00000000000000000,40.0000000000000000,991.385273
2016-01-12 14:30:00,2.220000, 6.9500000000000002e+00, 78.500000000000000, 6.50000000000000000,40.0000000000000000,991.451934
2016-01-12 14:40:00,1.200000, 6.9333333333333300e+00, 77.666666666666700, 6.00000000000000000,40.0000000000000000,991.518595
2016-01-12 14:50:00,0.420000, 6.9166666666666696e+00, 76.833333333333300, 5.50000000000000000,40.0000000000000000,991.585256
2016-01-12 15:00:00,0.300000, 6.9000000000000004e+00, 76.000000000000000, 5.00000000000000000,40.0000000000000000,991.651917
2016-01-12 15:10:00,0.240000, 6.7999999999999998e+00, 77.000000000000000, 4.83333333333333037,40.0000000000000000,991.674138
2016-01-12 15:20:00,0.240000, 6.7000000000000002e+00, 78.000000000000000, 4.66666666666666963,40.0000000000000000,991.696358
2016-01-12 15:30:00,0.180000, 6.5999999999999996e+00, 79.000000000000000, 4.50000000000000000,40.0000000000000000,991.718579
2016-01-12 15:40:00,0.180000, 6.5000000000000000e+00, 80.000000000000000, 4.33333333333333037,40.0000000000000000,991.740799
2016-01-12 15:50:00,0.180000, 6.4000000000000004e+00, 81.000000000000000, 4.16666666666666963,40.0000000000000000,991.763019
2016-01-12 16:00:00,0.180000, 6.2999999999999998e+00, 82.000000000000000, 4.00000000000000000,40.0000000000000000,991.785240
2016-01-12 16:10:00,0.240000, 6.3333333333333304e+00, 80.833333333333300, 4.50000000000000000,38.1666666666666998,991.851901
2016-01-12 16:20:00,0.300000, 6.3666666666666698e+00, 79.666666666666700, 5.00000000000000000,36.3333333333333002,991.918562
2016-01-12 16:30:00,0.240000, 6.4000000000000004e+00, 78.500000000000000, 5.50000000000000000,34.5000000000000000,991.985223
2016-01-12 16:40:00,0.240000, 6.4333333333333300e+00, 77.333333333333300, 6.00000000000000000,32.6666666666666998,992.051885
2016-01-12 16:50:00,0.240000, 6.4666666666666703e+00, 76.166666666666700, 6.50000000000000000,30.8333333333333002,992.118546
2016-01-12 17:00:00,0.360000, 6.5000000000000000e+00, 75.000000000000000, 7.00000000000000000,29.0000000000000000,992.185207
2016-01-12 17:10:00,0.360000, 6.3166666666666700e+00, 76.666666666666700, 7.00000000000000000,30.8333333333333002,992.296309
2016-01-12 17:20:00,1.260000, 6.1333333333333302e+00, 78.333333333333300, 7.00000000000000000,32.6666666666666998,992.407411
2016-01-12 17:30:00,2.280000, 5.9500000000000002e+00, 80.000000000000000, 7.00000000000000000,34.5000000000000000,992.518513
2016-01-12 17:40:00,2.220000, 5.7666666666666702e+00, 81.666666666666700, 7.00000000000000000,36.3333333333333002,992.629615
2016-01-12 17:50:00,1.380000, 5.5833333333333304e+00, 83.333333333333300, 7.00000000000000000,38.1666666666666998,992.740717
2016-01-12 18:00:00,0.480000, 5.4000000000000004e+00, 85.000000000000000, 7.00000000000000000,40.0000000000000000,992.851819
2016-01-12 18:10:00,0.540000, 5.2999999999999998e+00, 86.000000000000000, 6.83333333333333037,40.0000000000000000,992.918480
2016-01-12 18:20:00,0.420000, 5.2000000000000002e+00, 87.000000000000000, 6.66666666666666963,40.0000000000000000,992.985141
2016-01-12 18:30:00,0.240000, 5.0999999999999996e+00, 88.000000000000000, 6.50000000000000000,40.0000000000000000,993.051803
2016-01-12 18:40:00,0.240000, 5.0000000000000000e+00, 89.000000000000000, 6.33333333333333037,40.0000000000000000,993.118464
2016-01-12 18:50:00,0.180000, 4.9000000000000004e+00, 90.000000000000000, 6.16666666666666963,40.0000000000000000,993.185125
2016-01-12 19:00:00,0.300000, 4.7999999999999998e+00, 91.000000000000000, 6.00000000000000000,40.0000000000000000,993.251786
2016-01-12 19:10:00,0.300000, 4.7500000000000000e+00, 91.333333333333300, 6.16666666666666963,40.0000000000000000,993.296227
2016-01-12 19:20:00,0.360000, 4.7000000000000002e+00, 91.666666666666700, 6.33333333333333037,40.0000000000000000,993.340668
2016-01-12 19:30:00,0.300000, 4.6500000000000004e+00, 92.000000000000000, 6.50000000000000000,40.0000000000000000,993.385109
2016-01-12 19:40:00,0.360000, 4.5999999999999996e+00, 92.333333333333300, 6.66666666666666963,40.0000000000000000,993.429549
2016-01-12 19:50:00,0.360000, 4.5499999999999998e+00, 92.666666666666700, 6.83333333333333037,40.0000000000000000,993.473990
2016-01-12 20:00:00,0.360000, 4.5000000000000000e+00, 93.000000000000000, 7.00000000000000000,40.0000000000000000,993.518431
2016-01-12 20:10:00,0.300000, 4.5333333333333297e+00, 92.666666666666700, 6.83333333333333037,40.0000000000000000,993.673974
2016-01-12 20:20:00,0.300000, 4.5666666666666700e+00, 92.333333333333300, 6.66666666666666963,40.0000000000000000,993.829516
2016-01-12 20:30:00,0.300000, 4.5999999999999996e+00, 92.000000000000000, 6.50000000000000000,40.0000000000000000,993.985059
2016-01-12 20:40:00,0.300000, 4.6333333333333302e+00, 91.666666666666700, 6.33333333333333037,40.0000000000000000,994.140602
2016-01-12 20:50:00,0.300000, 4.6666666666666696e+00, 91.333333333333300, 6.16666666666666963,40.0000000000000000,994.296145
2016-01-12 21:00:00,0.360000, 4.7000000000000002e+00, 91.000000000000000, 6.00000000000000000,40.0000000000000000,994.451688
2016-01-12 21:10:00,0.360000, 4.7999999999999998e+00, 90.500000000000000, 6.16666666666666963,38.1666666666666998,994.518349
2016-01-12 21:20:00,0.240000, 4.9000000000000004e+00, 90.000000000000000, 6.33333333333333037,36.3333333333333002,994.585010
2016-01-12 21:30:00,0.180000, 5.0000000000000000e+00, 89.500000000000000, 6.50000000000000000,34.5000000000000000,994.651671
2016-01-12 21:40:00,0.180000, 5.0999999999999996e+00, 89.000000000000000, 6.66666666666666963,32.6666666666666998,994.718332
2016-01-12 21:50:00,0.180000, 5.2000000000000002e+00, 88.500000000000000, 6.83333333333333037,30.8333333333333002,994.784994
2016-01-12 22:00:00,0.240000, 5.2999999999999998e+00, 88.000000000000000, 7.00000000000000000,29.0000000000000000,994.851655
2016-01-12 22:10:00,0.300000, 5.3333333333333304e+00, 87.333333333333300, 6.83333333333333037,30.8333333333333002,994.940536
2016-01-12 22:20:00,0.300000, 5.3666666666666698e+00, 86.666666666666700, 6.66666666666666963,32.6666666666666998,995.029418
2016-01-12 22:30:00,0.300000, 5.4000000000000004e+00, 86.000000000000000, 6.50000000000000000,34.5000000000000000,995.118300
2016-01-12 22:40:00,0.240000, 5.4333333333333300e+00, 85.333333333333300, 6.33333333333333037,36.3333333333333002,995.207181
2016-01-12 22:50:00,0.300000, 5.4666666666666703e+00, 84.666666666666700, 6.16666666666666963,38.1666666666666998,995.296063
2016-01-12 23:00:00,0.240000, 5.5000000000000000e+00, 84.000000000000000, 6.00000000000000000,40.0000000000000000,995.384944
2016-01-12 23:10:00,0.240000, 5.5833333333333304e+00, 83.333333333333300, 6.33333333333333037,40.0000000000000000,995.562708
2016-01-12 23:20:00,0.240000, 5.6666666666666696e+00, 82.666666666666700, 6.66666666666666963,40.0000000000000000,995.740471
2016-01-12 23:30:00,0.240000, 5.7500000000000000e+00, 82.000000000000000, 7.00000000000000000,40.0000000000000000,995.918234
2016-01-12 23:40:00,0.300000, 5.8333333333333304e+00, 81.333333333333300, 7.33333333333333037,40.0000000000000000,996.095997
2016-01-12 23:50:00,0.300000, 5.9166666666666696e+00, 80.666666666666700, 7.66666666666666963,40.0000000000000000,996.273760
2016-01-13 00:00:00,0.300000, 6.0000000000000000e+00, 80.000000000000000, 8.00000000000000000,40.0000000000000000,996.451523
2016-01-13 00:10:00,0.180000, 5.8833333333333302e+00, 81.333333333333300, 8.00000000000000000,37.8333333333333002,996.629287
2016-01-13 00:20:00,0.120000, 5.7666666666666702e+00, 82.666666666666700, 8.00000000000000000,35.6666666666666998,996.807050
2016-01-13 00:30:00,0.180000, 5.6500000000000004e+00, 84.000000000000000, 8.00000000000000000,33.5000000000000000,996.984813
2016-01-13 00:40:00,0.120000, 5.5333333333333297e+00, 85.333333333333300, 8.00000000000000000,31.3333333333333002,997.162576
2016-01-13 00:50:00,0.240000, 5.4166666666666696e+00, 86.666666666666700, 8.00000000000000000,29.1666666666666998,997.340339
2016-01-13 01:00:00,0.300000, 5.2999999999999998e+00, 88.000000000000000, 8.00000000000000000,27.0000000000000000,997.518103
2016-01-13 01:10:00,0.360000, 5.2999999999999998e+00, 88.500000000000000, 8.00000000000000000,26.0000000000000000,997.673645
2016-01-13 01:20:00,0.300000, 5.2999999999999998e+00, 89.000000000000000, 8.00000000000000000,25.0000000000000000,997.829188
2016-01-13 01:30:00,0.240000, 5.2999999999999998e+00, 89.500000000000000, 8.00000000000000000,24.0000000000000000,997.984731
2016-01-13 01:40:00,0.240000, 5.2999999999999998e+00, 90.000000000000000, 8.00000000000000000,23.0000000000000000,998.140274
2016-01-13 01:50:00,0.300000, 5.2999999999999998e+00, 90.500000000000000, 8.00000000000000000,22.0000000000000000,998.295816
2016-01-13 02:00:00,0.240000, 5.2999999999999998e+00, 91.000000000000000, 8.00000000000000000,21.0000000000000000,998.451359
2016-01-13 02:10:00,0.240000, 5.3333333333333304e+00, 90.666666666666700, 8.00000000000000000,21.5000000000000000,998.695784
2016-01-13 02:20:00,0.300000, 5.3666666666666698e+00, 90.333333333333300, 8.00000000000000000,22.0000000000000000,998.940208
2016-01-13 02:30:00,0.300000, 5.4000000000000004e+00, 90.000000000000000, 8.00000000000000000,22.5000000000000000,999.184632
2016-01-13 02:40:00,0.300000, 5.4333333333333300e+00, 89.666666666666700, 8.00000000000000000,23.0000000000000000,999.429057
2016-01-13 02:50:00,0.240000, 5.4666666666666703e+00, 89.333333333333300, 8.00000000000000000,23.5000000000000000,999.673481
2016-01-13 03:00:00,0.180000, 5.5000000000000000e+00, 89.000000000000000, 8.00000000000000000,24.0000000000000000,999.917905
2016-01-13 03:10:00,0.120000, 5.4833333333333298e+00, 89.000000000000000, 8.00000000000000000,24.0000000000000000,1000.184550
2016-01-13 03:20:00,0.120000, 5.4666666666666703e+00, 89.000000000000000, 8.00000000000000000,24.0000000000000000,1000.451195
2016-01-13 03:30:00,0.120000, 5.4500000000000002e+00, 89.000000000000000, 8.00000000000000000,24.0000000000000000,1000.717840
2016-01-13 03:40:00,0.300000, 5.4333333333333300e+00, 89.000000000000000, 8.00000000000000000,24.0000000000000000,1000.984485
2016-01-13 03:50:00,0.300000, 5.4166666666666696e+00, 89.000000000000000, 8.00000000000000000,24.0000000000000000,1001.251129
2016-01-13 04:00:00,0.300000, 5.4000000000000004e+00, 89.000000000000000, 8.00000000000000000,24.0000000000000000,1001.517774
2016-01-13 04:10:00,0.240000, 5.3666666666666698e+00, 89.166666666666700, 8.00000000000000000,23.6666666666666998,1001.673317
2016-01-13 04:20:00,0.240000, 5.3333333333333304e+00, 89.333333333333300, 8.00000000000000000,23.3333333333333002,1001.828860
2016-01-13 04:30:00,0.300000, 5.2999999999999998e+00, 89.500000000000000, 8.00000000000000000,23.0000000000000000,1001.984403
2016-01-13 04:40:00,0.240000, 5.2666666666666702e+00, 89.666666666666700, 8.00000000000000000,22.6666666666666998,1002.139945
2016-01-13 04:50:00,0.300000, 5.2333333333333298e+00, 89.833333333333300, 8.00000000000000000,22.3333333333333002,1002.295488
2016-01-13 05:00:00,0.300000, 5.2000000000000002e+00, 90.000000000000000, 8.00000000000000000,22.0000000000000000,1002.451031
